DeviceRecNum,DeviceNum,PrclErr,AddrAdjusted,CityBlock,Parcel,OwnerCode,Handle,Parcel9,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,DeviceType,DeviceMake,DeviceSize,DeviceDesc,FacilityName,FacContact,FacAddrNum,FacStreet,FacZIP,LastInspDate,GeoCityBLockPart,Ward10,Precinct10,InspArea10,Ward00,Precinct02,Nbrhd,CDADist,CDASubDist,PoliceDist,CensTract10,CensGroup10,CensBlock00,AsrNbrhd,NLC,Parity,FirstDate,LastDate,UpDateGeo
5791,596086,1,0,1252,8011,0,11252008011,125200011,1515, , ,LAFAYETTE,AV, ,P,WATTS 909,0.75,TRASH ROOM 6TH FL.@1536 LAFAYET,GEORGIAN/WEST END MGMNT.,,9666,OLIVE BLVD  #116,63132,02/21/13 00:00:00,1252,7,5,1,7,5,33,8,13,3,1232,1,1232.1008,250,11,O,,09/21/17 00:00:00,
5792,603749,1,0,1252,8011,0,11252008011,125200011,1515, , ,LAFAYETTE,AV, ,P,WATTS 909,0.75,TRASH ROOM,GEORGIAN,,1515,LAFAYETTE,63104,03/17/13 00:00:00,1252,7,5,1,7,5,33,8,13,3,1232,1,1232.1008,250,11,O,,09/21/17 00:00:00,
5793,421088,1,0,1252,8011,0,11252008011,125200011,1515, , ,LAFAYETTE,AV, ,P,WATTS 909,1.5,TRASH ROOM @ 1536 LAFAYETTE,GEORGIAN/WEST END MGMNT.,,9666,"OLIVE BLVD, #116",63132,02/21/13 00:00:00,1252,7,5,1,7,5,33,8,13,3,1232,1,1232.1008,250,11,O,,09/21/17 00:00:00,
5794,2186533,0,0,2972,10,0,12972000010,297200010,6400, , ,MINNESOTA,AV, ,P,WILKINS 975,1,BEHIND A/C BACK SIDE OF COMPLEX,SISTERS OF ST. JOSEPH,,6400,MINNESOTA,63111,05/30/13 00:00:00,2972,11,6,1,11,5,1,1,48,1,1018,3,1018.2011,102,101,E,,09/21/17 00:00:00,
5795,646878,92,0,9999.9,0,0,19999900000,999990000,600, , , , , ,P,WATTS 909 QT,0.75,7TH FL. PEDIATRICS/ROOM 7232,WASHINGTON UNIV,METZ-362-3095,600,S. EUCLID,63110,01/05/13 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,E,,09/21/17 00:00:00,
5796,V00921,1,0,4002,348,0,14002000348,400200348,5650, , ,OAKLAND,AV, ,S,WILKINS 350,4,VALVE ROOM BEHIND FRONT DESK,HAMPTON INN,,5650,OAKLAND,63110,04/09/13 00:00:00,4002.0087,17,6,2,17,11,41,5,39,2,1045,3,1045.3003,206,63,E,,09/21/17 00:00:00,
5798,290119,92,0,9999.9,0,0,19999900000,999990000,210, , , , , ,P,WATTS RPZ,2,MECH ROOM 1ST FL. SOUTH WALL,PARK PACIFIC/TONY CYR,,1226,OLIVE ST,63103,03/31/11 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,E,,09/21/17 00:00:00,
5799,J053613,0,0,4876,607,0,14876000607,487600607,4103, , ,OLIVE,ST, ,P,FEBCO 825Y,0.75,RIGHT FRONT,CORI THOMPSON,,4103,OLIVE,63108,10/14/13 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5800,3121856,0,0,4876,606,0,14876000606,487600606,4105, , ,OLIVE,ST, ,P,WILKINS 975,0.75,FRONT OF HOME OUTSIDE,JAMES DEBOSE,,4105,OLIVE,63108,05/03/10 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5801,1904208,0,0,4876,605,0,14876000605,487600605,4107, , ,OLIVE,ST, ,P,WILKINS 975,0.75,FRONT OF HOUSE OUTSIDE,ERIKA BREMER,,4107,OLIVE,63108,06/11/13 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5802,2195393,0,0,4876,604,0,14876000604,487600604,4111, , ,OLIVE,ST, ,P,WILKENS 975,0.75,FRONT LEFT OF DOOR,DWAYNE STANLEY,,4111,OLIVE,63108,05/03/12 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5803,2046654,0,0,4876,603,0,14876000603,487600603,4113, , ,OLIVE,ST, ,P,WILKINS 975,0.75,FRONT OF HOUSE  OUTSIDE,ROLWES HOMES,,4113,OLIVE,63108,05/03/08 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5804,2195397,0,0,4876,602,0,14876000602,487600602,4115, , ,OLIVE,ST, ,P,WILKINS ZURN,0.75,FRONT OF HOME OUTSIDE,LILLIE HOPKINS,,4115,OLIVE,63108,10/26/11 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5805,225420,0,0,4876,601,0,14876000601,487600601,4117, , ,OLIVE,ST, ,P,WILKINS 975,0.75,FRONT OF HOME OUTSIDE,ROLWES HOMES,,4117,OLIVE,63108,05/03/06 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5806,2011039,0,0,4876,259,0,14876000259,487600259,4119, , ,OLIVE,ST, ,P,WILKINS 975,0.75,FRONT OF HOME  OUTSIDE,JASON DULICK,,4119,OLIVE,63108,05/03/10 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5807,292099,2,0,300,13,0,10300000013,30000013,92, , ,PRODUCE,ROW, ,P,WATTS 009,1,COOLER NEXT TO METER N.W.CORNER,OLD TYME PRODUCE,,92,PRODUCE ROW,63102,02/16/13 00:00:00,300.0086,5,4,1,5,12,64,15,4,4,1266,2,1266.1005,338,970,E,,09/21/17 00:00:00,
5808,A84006,2,0,300,13,0,10300000013,30000013,92, , ,PRODUCE,ROW, ,P,WATTS 009,0.75,RESTROOM,OLD TYME PRODUCE,,92,PRODUCE ROW,63102,02/16/13 00:00:00,300.0086,5,4,1,5,12,64,15,4,4,1266,2,1266.1005,338,970,E,,09/21/17 00:00:00,
5809,109552,4,0,1727.22,82,1,11727220082,172722082,2619, , ,SCOTT,AV, ,P,WATTS 009,1.5,LAUNDRY ROOM,RESIDENCE INN,,2619,SCOTT,63103,10/04/12 00:00:00,1727.2285,6,5,3,6,10,37,10,3,4,1184,1,1184.1031,254,481,O,,09/21/17 00:00:00,
5810,93423,4,0,1727.22,82,1,11727220082,172722082,2619, , ,SCOTT,AV, ,P,WATTS 009,1.5,LAUNDRY ROOM,RESIDENCE INN,,2619,SCOTT,63103,10/04/12 00:00:00,1727.2285,6,5,3,6,10,37,10,3,4,1184,1,1184.1031,254,481,O,,09/21/17 00:00:00,
5811,427277,4,0,1727.22,82,1,11727220082,172722082,2619, , ,SCOTT,AV, ,P,WATTS 909,2,MECH.ROOM 1ST FL. SO. END,RESIDENCE INN/MARRIOTT,SPOKE W/OWNER 6/24/13,2619,SCOTT,63103,06/25/13 00:00:00,1727.2285,6,5,3,6,10,37,10,3,4,1184,1,1184.1031,254,481,O,,09/21/17 00:00:00,
5812,428127,0,0,1031,255,0,11031000255,103100255,3117, , ,THOMAS,ST, ,P,WATTS 909,2,S.E. CORNER OF BUILDING,RENAISSANCE ON GRAND,,3117,THOMAS,63106,04/14/13 00:00:00,1031,19,9,1,19,11,59,14,8,4,1212,2,1212.4008,256,130,O,,09/21/17 00:00:00,
5813,432075,1,0,3888,8101,0,13888008101,388800101,400, ,S,KINGSHIGHWAY,BLVD, ,P,WATTS 909,2,6TH FLOOR BY STERILIZERS,CHILDRENS HOSPITAL,,400,S KINGSHIGHWAY,63110,11/20/12 00:00:00,3888.0081,17,4,2,17,10,38,11,23,5,1124,3,1124.4003,224,19,E,,09/21/17 00:00:00,
5814,W00932,1,0,3888,8101,0,13888008101,388800101,400, ,S,KINGSHIGHWAY,BLVD, ,P,WATTS 009,0.5,5TH FLOOR  5732B,CHILDRENS HOSPITAL,,400,S KINGSHIGHWAY,63110,11/20/12 00:00:00,3888.0081,17,4,2,17,10,38,11,23,5,1124,3,1124.4003,224,19,E,,09/21/17 00:00:00,
5815,FK0839,0,0,178,90,7,10178000090,17800090,1021, , ,WASHINGTON,AV, ,S,AMES COLT 200,6,BASEMENT,BEE HAT LOFTS,,1021,WASHINGTON,63103,05/05/13 00:00:00,178,7,4,3,7,10,35,9,1,4,1256,1,1256.1025,261,3,O,,09/21/17 00:00:00,
5816,2186506,0,0,6326,110,0,16326000110,632600110,85, , ,WILLMORE,RD, ,P,ZURN WILKINS,1,LEFT SIDE OF HOUSE,SUSAN EICKHOFF,,85,WILLMORE,63109,05/20/12 00:00:00,6326,16,4,1,16,12,8,3,58,2,1022,7,1022.7,126,1005,O,,09/21/17 00:00:00,
5817,J000164,0,0,484,230,7,10484000230,48400230,1915, , ,PARK,AV, ,P,FEBCO 825Y,1.5,WALK WAY @ 1918 KENNETT PLACE,MISSISSIPPI PLACE LLC,,1915,PARK AVE.,63104,06/04/13 00:00:00,484,6,8,2,6,8,32,10,12,3,1274,2,1224.4012,251,15,O,,09/21/17 00:00:00,
5818,H41908,0,0,4902,170,0,14902000170,490200170,5249, , ,LINDELL,BLVD, ,P,FEBCO 825Y,0.75,REAR EAST SIDE OF HOUSE,JACOB HERSCHEND,,5249,LINDELL,63108,05/30/13 00:00:00,4902,28,10,2,28,11,38,11,23,5,1121,1,1121.1009,227,31,O,,09/21/17 00:00:00,
5819,H46403,0,0,2152,95,0,12152000095,215200095,2822, , ,ST VINCENT,AV, ,P,FEBCO 825Y,0.75,RIGHT SIDE,LEO MCCANDLESS,,2822,ST. VINCENT,63104,05/08/13 00:00:00,2152,6,4,2,6,4,31,10,11,3,1231,1,1231.1003,253,182,E,,09/21/17 00:00:00,
5820,F1-1781,0,0,1031,255,0,11031000255,103100255,3117, , ,THOMAS,ST, ,S,AMES COLT 200 DC,4,VALVE CLOSET S.E. SIDE,BLUMEYER HOUSING,,3117,THOMAS ST.,63106,09/24/10 00:00:00,1031,19,9,1,19,11,59,14,8,4,1212,2,1212.4008,256,130,O,,09/21/17 00:00:00,
5821,H44189,0,0,5223,50,0,15223000050,522300050,2922, , ,UNIVERSITY,ST, ,P,FEBCO 825Y,0.75,FRONT,MILTON GILL,,2922,UNIVERSITY,63107,05/16/12 00:00:00,5223,3,2,2,3,3,59,16,27,4,1104,1,1104.1008,315,237,E,,09/21/17 00:00:00,
5822,197347,0,0,3893,40,0,13893000040,389300040,4600, , ,LINDELL,BLVD, ,P,WATTS 009,0.5,BASEMENT BEHIND BOILER,ST. LOUIS WOMENS CLUB,,4600,LINDELL,63108,06/19/13 00:00:00,3893,17,5,2,17,6,38,11,23,5,1191.02,1,1191.4001,224,31,E,,09/21/17 00:00:00,
5823,283211,0,0,184,150,0,10184000150,18400150,701, , ,MARKET,ST, ,P,WATTS 009,0.5,12th FLOOR CLOSET,COLLIERS INTERNATIONAL,CHARLIE SMITH,701,MARKET #100,63101,03/09/13 00:00:00,184,7,4,3,7,10,35,9,1,4,1256,3,1256.1068,261,66,O,,09/21/17 00:00:00,
5824,A204246,4,0,3916,8300,0,13916008300,391600300,4280, , ,LACLEDE,AV, ,P,FEBCO 825Y,0.75,LEFT SIDE,DAVID BEEBE,,4480,LACLEDE,63108,05/12/13 00:00:00,3916,17,2,2,17,16,38,11,23,5,1186,1,1186.1003,225,54,E,,09/21/17 00:00:00,
5825,45187,0,0,4671,10,7,14671000010,467100010,3208, , ,IVANHOE,AV, ,P,WATTS RPZ 919 QT,0.75,BY DISHWASHER IN PREP AREA.,TIM KEMPER,,3208,IVANHOE,63139,12/04/13 00:00:00,4671,23,1,1,23,2,9,4,59,2,1034,2,1034.2006,131,384,E,,09/21/17 00:00:00,
5826,240632,1,0,1727.22,140,0,11727220140,172722140,500, ,S,EWING,AV, ,S,WATTS 709,6,SPRINKLER ROOM/500 S. EWING,ST. LOUIS BUSINESS CENTER,,520,MARYVILLE CENTER DR #200,63141,07/23/13 00:00:00,1727.2285,6,5,3,6,10,37,10,3,4,1184,1,1184.1031,254,205,E,,09/21/17 00:00:00,
5827,240873,0,0,1727.22,130,0,11727220130,172722130,2665, , ,SCOTT,AV, ,S,WATTS 709,6,SPRINKLER ROOM,ST. LOUIS BUSINESS CENTER,,2665,SCOTT,63103,07/23/13 00:00:00,1727.2285,6,5,3,6,10,37,10,3,4,1184,1,1184.1031,254,481,O,,09/21/17 00:00:00,
5828,240699,0,0,1727.22,140,0,11727220140,172722140,2815, , ,SCOTT,AV, ,S,WATTS 709,6,SPRINKLER ROOM,ST. LOUIS BUSINESS CENTER,,2815,SCOTT,63103,07/23/13 00:00:00,1727.2285,6,5,3,6,10,37,10,3,4,1184,1,1184.1031,254,481,O,,09/21/17 00:00:00,
5829,241027,0,0,1727.22,130,0,11727220130,172722130,2675, , ,SCOTT,AV, ,S,WATTS 709,6,SPRINKLER ROOM,ST. LOUIS BUSINESS CENTER,,2675,SCOTT,63103,07/23/13 00:00:00,1727.2285,6,5,3,6,10,37,10,3,4,1184,1,1184.1031,254,481,O,,09/21/17 00:00:00,
5830,AE3218,0,0,9095,152,0,19095000152,909500152,6700, , ,MANCHESTER,AV, ,S,FEBCO 825Y,2,EAST WALL NY OLD FREEZER,WEISSMANS THEATRICAL,,6700,MANCHESTER,63139,06/28/12 00:00:00,9095.0088,24,4,1,24,8,10,5,40,2,1268,1,1041.2011,212,62,E,,09/21/17 00:00:00,
5832,241431,0,0,6469,150,1,16469000150,646900150,430, ,S,7TH,ST, ,P,WATTS 009,0.75,LEFT FIELD PORCH MEZZ LEVEL,ST. LOUIS CARDINALS,,430,S. 7TH ST.,63102,06/11/13 00:00:00,6469,7,4,3,7,10,35,9,1,4,1256,3,1256.1093,261,511,E,,09/21/17 00:00:00,
5833,238281,0,0,6469,150,1,16469000150,646900150,430, ,S,7TH,ST, ,P,WATTS 009,0.75,HARDEES RESTAURANT UPPER TER,ST. LOUIS CARDINALS,,430,S. 7TH ST.,63102,06/06/13 00:00:00,6469,7,4,3,7,10,35,9,1,4,1256,3,1256.1093,261,511,E,,09/21/17 00:00:00,
5834,242913,0,0,6469,150,1,16469000150,646900150,430, ,S,7TH,ST, ,P,WATTS 009,0.75,CONCESSSION 265 LODGE LEVEL-44,ST. LOUIS CARDINALS,,430,S. 7TH ST.,63102,06/11/13 00:00:00,6469,7,4,3,7,10,35,9,1,4,1256,3,1256.1093,261,511,E,,09/21/17 00:00:00,
5835,242347,0,0,6469,150,1,16469000150,646900150,430, ,S,7TH,ST, ,P,WATTS 009,0.75,CONCESSION 265 LODGE LEVEL-44,ST. LOUIS CARDINALS,,430,S. 7TH ST.,63102,06/11/13 00:00:00,6469,7,4,3,7,10,35,9,1,4,1256,3,1256.1093,261,511,E,,09/21/17 00:00:00,
5836,238234,0,0,6469,150,1,16469000150,646900150,430, ,S,7TH,ST, ,P,WATTS 009,0.75,CONCESSION 265 LODGE LEVEL-44,ST. LOUIS CARDINALS,,430,S. 7TH ST.,63102,06/06/13 00:00:00,6469,7,4,3,7,10,35,9,1,4,1256,3,1256.1093,261,511,E,,09/21/17 00:00:00,
5837,309854,0,0,6333,420,0,16333000420,633300420,5900, , ,HIGHFIELD,RD, ,P,WATTS 009,1,RIGHT OF FRONT DOOR OUTSIDE,SCOTT MILLER,,5900,HIGHFIELD,63109,06/06/13 00:00:00,6333,16,1,1,16,11,8,3,58,2,1022,6,1022.6009,126,932,E,,09/21/17 00:00:00,
5838,Y23860,0,0,4374,30,0,14374000030,437400030,5300, , ,BIRCHER,BLVD, ,S,WILKINS 375A,2.5,MECHANICAL ROOM SW CORNER,INTERNATIONAL PAPER,,5300,BIRCHER,63120,07/23/13 00:00:00,4374,22,3,2,22,11,70,17,66,6,1269,3,1071.3005,340,469,E,,09/21/17 00:00:00,
5839,N211759,0,0,2341,70,0,12341000070,234100070,1839, , ,HOGAN,ST, ,P,WATTS 009,0.75,SECOND FLOOR WATER HEATER CLOST,HOGAN YOUTH SERVICES,,1839,HOGAN,63106,04/12/13 00:00:00,2341,5,2,1,5,13,60,14,6,4,1266,3,1266.501,318,245,O,,09/21/17 00:00:00,
5840,V02932,0,0,5413,10,0,15413000010,541300010,1, , ,BROOKINGS,DR, ,S,WILKINS 350A,6,N.E. MECHANICAL ROOM,WASH UNIV/SAM FOX BLDG,,1,BROOKINGS DRIVE,63130,07/07/06 00:00:00,5413.0085,28,5,1,28,5,45,11,62,2,1051.98,4,1051.4004,226,1797,O,,09/21/17 00:00:00,
5841,J20123,0,0,4782,215,0,14782000215,478200215,660, ,S,EUCLID,AV, ,P,ZURN WILKINS 350,2.5,PGM 1ST FL. ENTRANCE,WASHINGTON UNIV,,660,S. EUCLID,63110,01/23/13 00:00:00,4782,17,4,2,17,10,38,11,23,5,1186,1,1186.102,224,563,E,,09/21/17 00:00:00,
5842,A33687,0,0,6191,15,0,16191000015,619100015,6622, , ,CHIPPEWA,ST, ,P,WATTS 009,1,OUTSIDE BACK OF BUILDING,STARBUCKS COFFEE,,6622,CHIPPEWA,63109,06/14/11 00:00:00,6191,16,6,1,16,8,8,3,58,2,1031,1,1031.1006,128,14,E,,09/21/17 00:00:00,
5843,128781,0,0,6191,15,0,16191000015,619100015,6622, , ,CHIPPEWA,ST, ,P,WATTS 009,1.5,MECHANICAL ROOM,STARBUCKS COFFEE,,6622,CHIPPEWA,63109,06/27/11 00:00:00,6191,16,6,1,16,8,8,3,58,2,1031,1,1031.1006,128,14,E,,09/21/17 00:00:00,
5844,OA-1875,1,0,828,8011,0,10828008011,82800011,1611, , ,LOCUST,ST, ,S,AMES COLT 2000,6,CENTER BLDG/ 721 N. 17TH ST,WEST END MANAGEMENT/LEASE,,721,N. 17TH,63132,09/10/13 00:00:00,828,5,7,3,6,10,36,9,1,4,1255,1,1255.1027,262,77,O,,09/21/17 00:00:00,
5845,207540,0,0,4549,20,0,14549000020,454900020,5535, , ,DELMAR,BLVD, ,P,WATTS 009,0.75,MECHANICAL ROOM - 4006,CONNECT CARE,,5535,DELMAR,63112,05/01/11 00:00:00,4549,26,6,1,26,7,48,12,63,5,1122,3,1122.3005,236,1,O,,09/21/17 00:00:00,
5846,214065,0,0,4549,20,0,14549000020,454900020,5535, , ,DELMAR,BLVD, ,P,WATTS 009,0.75,MECHANICAL ROOM - 4006,CONNECT CARE,,5535,DELMAR,63112,05/01/11 00:00:00,4549,26,6,1,26,7,48,12,63,5,1122,3,1122.3005,236,1,O,,09/21/17 00:00:00,
5847,H45689,0,0,5762,50,0,15762000050,576200050,6228, , ,FAUQUIER,DR, ,P,FEBCO 825Y,0.75,REAR OF GARAGE/STUDIO,MR. STUART SLAVIN,,6228,FAUQUIER,63105,06/16/13 00:00:00,5762,28,4,1,28,4,45,11,62,2,1051.98,4,1051.401,226,962,E,,09/21/17 00:00:00,
5848,597256,2,0,3904,135,1,13904000135,390400135,4320, , ,FOREST PARK,AV, ,P,WATTS 909,1,PENTHOUSE #A401,WASH UNIV/SCHOOL OF MED,,4320,FOREST PARK,63108,01/20/13 00:00:00,3904,17,8,2,17,10,38,11,23,5,1191.01,2,1191.3004,224,187,E,,09/21/17 00:00:00,
5850,380757,2,0,3904,135,1,13904000135,390400135,4320, , ,FOREST PARK,AV, ,P,WATTS 909,1.25,MACHINE ROOM #118,WASH UNIV/SCHOOL OF MED,,4320,FOREST PARK,63108,01/20/13 00:00:00,3904,17,8,2,17,10,38,11,23,5,1191.01,2,1191.3004,224,187,E,,09/21/17 00:00:00,
5851,01861,2,0,3904,135,1,13904000135,390400135,4320, , ,FOREST PARK,AV, ,P,WATTS 009,0.5,GENERAL OFFICE #022,WASH UNIV/SCHOOL OF MED,,4320,FOREST PARK,63108,05/30/06 00:00:00,3904,17,8,2,17,10,38,11,23,5,1191.01,2,1191.3004,224,187,E,,09/21/17 00:00:00,
5852,01838,2,0,3904,135,1,13904000135,390400135,4320, , ,FOREST PARK,AV, ,P,WATTS 009,0.5,CTX ROOM 132 LAB SVC,WASH UNIV/SCHOOL OF MED,,660,S. EUCLID,63108,01/07/13 00:00:00,3904,17,8,2,17,10,38,11,23,5,1191.01,2,1191.3004,224,187,E,,09/21/17 00:00:00,
5853,596092,2,0,3904,135,1,13904000135,390400135,4320, , ,FOREST PARK,AV, ,P,WATTS 909,0.75,FORMULATION LAB #0146,WASH UNIV/SCHOOL OF MED,,660,S. EUCLID,63108,01/07/13 00:00:00,3904,17,8,2,17,10,38,11,23,5,1191.01,2,1191.3004,224,187,E,,09/21/17 00:00:00,
5854,604035,2,0,3904,135,1,13904000135,390400135,4320, , ,FOREST PARK,AV, ,P,WATTS 909,0.75,WORK ROOM/STORAGE #0132,WASH UNIV/SCHOOL OF MED,,660,S. EUCLID,63108,01/07/13 00:00:00,3904,17,8,2,17,10,38,11,23,5,1191.01,2,1191.3004,224,187,E,,09/21/17 00:00:00,
5855,DO-368,0,0,1450.04,90,0,11450040090,145004090,3300, , ,HALLIDAY,AV, ,P,FEBCO 825Y,1,FRONT LEFT,KEN REATHERFORD,,3300,HALLIDAY,63118,06/13/13 00:00:00,1450.04,6,7,1,6,7,25,7,19,3,1165,4,1165.4002,243,393,E,,09/21/17 00:00:00,
5856,H45858,0,0,5919,340,0,15919000340,591900340,3879, , ,HOLLY HILLS,AV, ,P,FEBCO 825Y,0.75,RIGHT SIDE,MR. JIM SCHWAB,,3879,HOLLY HILLS,63116,07/19/13 00:00:00,5919,11,2,1,11,9,3,2,52,1,1013,3,1013.2005,113,399,O,,09/21/17 00:00:00,
5857,2307901,0,0,3875.18,170,0,13875180170,387518170,34, , ,KINGSBURY,PL, ,P,WILKINS 975XL,0.75,FRONT LEFT OF PORCH,MARCIA HURLEY,,34,KINGSBURY PLACE,63112,06/14/12 00:00:00,3875.1883,28,8,2,28,10,47,11,37,5,1121,2,1121.3002,229,450,E,,09/21/17 00:00:00,
5858,A32275,87,0,4781.06,80,0,14781060080,478106080,410, ,S,EUCLID,AV, ,P,WATTS 009,1.5,OUTSIDE GARAGE ON S.W.CORNER,METRO PARKING GARAGE,,410,S. EUCLID,63110,07/06/09 00:00:00,4781.0681,17,4,2,17,10,38,11,23,5,1186,1,1186.1018,224,563,E,,09/21/17 00:00:00,
5859,A32877,0,0,2034,30,0,12034000030,203400030,930, , ,HOLLY HILLS,AV, ,P,WATTS 009,1.5,PDU MECHANICAL ROOM,CARONDELET REC CENTER,,930,HOLLY HILLS,63111,01/10/14 00:00:00,2034.0015,11,6,1,11,10,80,2,81,1,1013,3,1013.3016,112,399,E,,09/21/17 00:00:00,
5860,2265573,92,0,9999.9,0,0,19999900000,999990000,1805, , , , , ,S,WILKINS 950XL,1.5,BASEMENT @ 1013"A" MISSISSIPPI,WEST END MGMNT/LAFAYETTE,GENE BOECHMANN,9666,OLIVE ST  #116,63132,03/05/13 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,O,,09/21/17 00:00:00,
5861,J003722,0,0,5519,273,0,15519000273,551900273,5739, , ,MCPHERSON,AV, ,P,FEBCO 825Y,1,FRONT RIGHT,EDWARD HECKER,,5739,MCPHERSON,63112,06/16/13 00:00:00,5519,26,3,2,26,13,46,11,37,5,1052,1,1052.1005,228,70,O,,09/21/17 00:00:00,
5862,432276,0,0,5182,30,0,15182000030,518200030,3836, , ,NATURAL BRIDGE,AV, ,P,WATTS 909,2,PYRAMID BOX N.W. CORNER OF FIEL,BEAUMONT HIGH SCHOOL,,3836,NATURAL BRIDGE,63107,08/06/13 00:00:00,5182,3,6,2,3,2,59,13,26,4,1104,3,1104.3,310,7,E,,09/21/17 00:00:00,
5863,14258,92,0,9999.9,0,0,19999900000,999990000,6226, , , , , ,P,WATTS 009,0.75,LEFT SIDE OF RESIDENCE,EDWARD BOLHOFNER,,6226,ARENDES DR,63116,07/09/13 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,E,,09/21/17 00:00:00,
5864,2306934,0,0,4876,246,0,14876000246,487600246,4151, , ,OLIVE,ST, ,P,WILKENS 975,1,FRONT LEFT,GRANT KOLAR,,4151,OLIVE,63108,05/31/13 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5865,2250319,0,0,4876,245,0,14876000245,487600245,4153, , ,OLIVE,ST, ,P,WILKENS 975,1,FRONT LEFT,CHARLES SCRIVNER,,4153,OLIVE,63108,07/23/13 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5866,2250297,0,0,4876,244,0,14876000244,487600244,4155, , ,OLIVE,ST, ,P,WILKENS 975,1,FRONT RIGHT,ROB RITI,,4155,OLIVE,63108,04/18/11 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5867,J066859,0,0,4876,243,0,14876000243,487600243,4157, , ,OLIVE,ST, ,P,FEBCO 825Y5,1,FRONT RIGHT,RICH MALTBY,,4157,OLIVE,63108,03/22/13 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5868,2250306,0,0,4876,242,0,14876000242,487600242,4159, , ,OLIVE,ST, ,P,WILKENS 975,1,FRONT RIGHT,JIM LIESER,,4159,OLIVE,63108,06/26/13 00:00:00,4876.0085,18,1,2,18,2,38,13,25,5,1192,1,1192.1012,230,4,O,,09/21/17 00:00:00,
5869,GJ-0130,1,0,4580.06,8181,0,14580068181,458006181,4411, , ,MCPHERSON,AV, ,S,AMES COLT 200,4,BASEMENT FIRE SPRINKLER ROOM,TRINITY CONDOMINIUMS,LAWTHAM BELL,4411,MCPHERSON,63108,07/03/13 00:00:00,4580.06,28,9,2,28,15,38,11,23,5,1192,2,1192.2005,230,70,O,,09/21/17 00:00:00,
5870,H46400,1,0,5051.01,430,0,15051010430,505101430,5093, , ,WASHINGTON,PL, ,P,FEBCO 825,0.75,NO.SIDE OF REAR DECK,MR. ALAN MALONEY,,5093,WASHINGTON PL.,63108,06/12/08 00:00:00,5051.0185,28,10,2,28,10,38,12,36,5,1121,1,1121.1,230,1691,O,,09/21/17 00:00:00,
5871,243319,0,0,4580.06,40,0,14580060040,458006040,4470, , ,WESTMINSTER,PL, ,P,WATTS 009,0.75,EXTERIOR WALL,SHAWN COPLIN,,4470,WESTMINSTER PL.,63108,06/19/12 00:00:00,4580.06,28,9,2,28,15,38,11,23,5,1192,2,1192.2005,230,27,E,,09/21/17 00:00:00,
5872,A56585,0,0,4782,215,0,14782000215,478200215,660, ,S,EUCLID,AV, ,P,WATTS 009,0,LOWER LEVEL SUMP PUMP ROOM,WASHINGTON UNIV.  (SRE),,660,S. EUCLID,63110,11/24/09 00:00:00,4782,17,4,2,17,10,38,11,23,5,1186,1,1186.102,224,563,E,,09/21/17 00:00:00,
5873,389373,1,0,430,30,0,10430000030,43000030,1, , ,CHECKERBOARD SQUARE, , ,P,WATTS 909,0.75,3RN  N.E.,NESTLE PURINA,MIKE ABLAN,1,CHECKERBOARD SQ,63102,09/05/13 00:00:00,430,7,5,3,7,7,35,9,2,4,1274,1,1222.2008,265,1266,O,,09/21/17 00:00:00,
5874,2267653,0,0,5040,111,0,15040000111,504000111,3906, , ,OLIVE,ST, ,P,WILKINS 975,0.75,FRONT OF HOME   OUTSIDE,ELIZABETH TODOROA,,3906,OLIVE,63108,06/30/11 00:00:00,5040,18,1,2,18,2,38,11,23,5,1193,1,1193.1008,230,4,E,,09/21/17 00:00:00,
